lead_id,full_name,age,gender,occupation,annual_income,city,existing_policy,product_interested,website_visits,email_opens,calls_answered,form_submitted,last_interaction_days,lead_source,email,contact_number,conversion_target,income_to_premium_ratio,claim_frequency,is_fraud
LDX-6072,Large Lead User 5072,50,Other,Student,38818.89,Chicago,False,Life,2,7,2,False,20,Organic,large_lead_5072@example.com,555-01073,0,81.38,1.25,0
LDX-6073,Large Lead User 5073,29,F,Sales,132335.13,Houston,True,Life,20,6,4,False,24,Social Media,large_lead_5073@example.com,555-01074,1,43.69,1.78,1
LDX-6074,Large Lead User 5074,31,Other,Doctor,112418.52,Los Angeles,True,Life,15,10,0,True,3,Referral,large_lead_5074@example.com,555-01075,1,41.82,0.19,0
LDX-6075,Large Lead User 5075,64,Other,Student,142935.58,Los Angeles,True,Health,13,3,5,True,2,Social Media,large_lead_5075@example.com,555-01076,1,86.08,0.7,0
LDX-6076,Large Lead User 5076,45,Other,Student,43786.24,New York,False,Auto,8,2,4,False,8,Social Media,large_lead_5076@example.com,555-01077,0,92.94,1.95,0
LDX-6077,Large Lead User 5077,44,M,Engineer,30732.69,Phoenix,True,Health,4,6,4,False,22,Social Media,large_lead_5077@example.com,555-01078,1,24.17,1.27,0
LDX-6078,Large Lead User 5078,41,M,Doctor,116591.52,Houston,False,Health,18,9,4,False,3,Referral,large_lead_5078@example.com,555-01079,1,34.59,1.51,1
LDX-6079,Large Lead User 5079,70,Other,Doctor,91481.56,New York,True,Health,11,9,3,True,4,Organic,large_lead_5079@example.com,555-01080,1,28.4,0.97,0
LDX-6080,Large Lead User 5080,35,M,Sales,122081.94,Phoenix,True,Life,8,1,2,False,11,Organic,large_lead_5080@example.com,555-01081,0,49.26,0.86,0
LDX-6081,Large Lead User 5081,51,M,Sales,140539.49,New York,False,Home,10,9,4,False,14,Social Media,large_lead_5081@example.com,555-01082,1,17.93,0.84,0
LDX-6082,Large Lead User 5082,28,M,Doctor,59197.98,Los Angeles,True,Auto,18,8,3,True,17,Social Media,large_lead_5082@example.com,555-01083,1,41.6,1.49,0
LDX-6083,Large Lead User 5083,74,Other,Engineer,107453.16,Los Angeles,False,Health,4,9,1,False,4,Social Media,large_lead_5083@example.com,555-01084,0,87.78,1.2,0
LDX-6084,Large Lead User 5084,62,M,Doctor,67936.67,Phoenix,True,Life,14,7,0,False,16,Organic,large_lead_5084@example.com,555-01085,1,15.12,0.55,0
LDX-6085,Large Lead User 5085,75,Other,Engineer,64449.24,Houston,True,Life,20,9,0,False,20,Paid Search,large_lead_5085@example.com,555-01086,1,96.2,1.16,0
LDX-6086,Large Lead User 5086,50,F,Sales,42420.23,Phoenix,True,Life,10,5,5,False,3,Referral,large_lead_5086@example.com,555-01087,1,46.79,0.5,0
LDX-6087,Large Lead User 5087,43,F,Doctor,111467.73,Chicago,True,Life,1,1,5,True,21,Social Media,large_lead_5087@example.com,555-01088,0,37.92,1.12,0
LDX-6088,Large Lead User 5088,63,Other,Doctor,113817.6,Los Angeles,True,Health,12,8,1,False,20,Organic,large_lead_5088@example.com,555-01089,1,42.63,1.12,0
LDX-6089,Large Lead User 5089,33,M,Student,144140.32,Phoenix,True,Life,10,9,3,True,7,Referral,large_lead_5089@example.com,555-01090,1,23.88,0.15,0
LDX-6090,Large Lead User 5090,33,M,Sales,129761.41,Phoenix,False,Health,19,3,1,True,24,Social Media,large_lead_5090@example.com,555-01091,1,96.9,1.35,0
LDX-6091,Large Lead User 5091,72,F,Sales,86281.87,Phoenix,False,Home,6,3,2,True,22,Social Media,large_lead_5091@example.com,555-01092,0,14.7,0.92,0
LDX-6092,Large Lead User 5092,52,M,Doctor,134894.03,Houston,True,Health,17,1,0,True,23,Referral,large_lead_5092@example.com,555-01093,0,89.62,0.57,0
LDX-6093,Large Lead User 5093,23,M,Doctor,79787.63,New York,False,Home,12,2,4,True,12,Social Media,large_lead_5093@example.com,555-01094,0,92.57,0.75,0
LDX-6094,Large Lead User 5094,52,F,Teacher,113528.64,Los Angeles,False,Auto,4,4,5,True,16,Social Media,large_lead_5094@example.com,555-01095,1,20.97,0.16,0
LDX-6095,Large Lead User 5095,37,M,Student,80379.07,Phoenix,True,Home,19,4,3,False,3,Organic,large_lead_5095@example.com,555-01096,1,65.33,1.19,0
LDX-6096,Large Lead User 5096,37,Other,Student,98479.65,Phoenix,True,Health,5,7,5,True,22,Referral,large_lead_5096@example.com,555-01097,0,98.29,0.14,0
LDX-6097,Large Lead User 5097,38,Other,Doctor,119677.99,Los Angeles,True,Life,11,8,0,False,12,Paid Search,large_lead_5097@example.com,555-01098,0,84.73,0.21,0
LDX-6098,Large Lead User 5098,65,F,Teacher,85754.75,New York,True,Auto,15,5,5,False,6,Referral,large_lead_5098@example.com,555-01099,1,99.02,1.55,1
LDX-6099,Large Lead User 5099,56,Other,Doctor,86807.97,Chicago,True,Life,1,6,5,False,7,Referral,large_lead_5099@example.com,555-01100,0,90.52,0.1,0
LDX-6100,Large Lead User 5100,46,M,Sales,70684.4,New York,False,Home,5,8,3,False,23,Social Media,large_lead_5100@example.com,555-01101,0,19.23,1.04,0
LDX-6101,Large Lead User 5101,42,F,Engineer,109310.31,Chicago,False,Life,9,10,3,True,20,Organic,large_lead_5101@example.com,555-01102,1,70.41,0.89,0
LDX-6102,Large Lead User 5102,47,M,Engineer,73597.34,Los Angeles,False,Life,5,6,0,True,5,Paid Search,large_lead_5102@example.com,555-01103,0,71.12,0.88,0
LDX-6103,Large Lead User 5103,45,M,Engineer,74641.61,New York,True,Health,2,8,4,False,5,Organic,large_lead_5103@example.com,555-01104,1,33.56,1.3,0
LDX-6104,Large Lead User 5104,38,M,Engineer,114484.54,Houston,True,Health,6,1,4,False,10,Social Media,large_lead_5104@example.com,555-01105,0,73.86,0.4,0
LDX-6105,Large Lead User 5105,57,F,Student,95060.56,Los Angeles,True,Home,9,2,1,True,23,Referral,large_lead_5105@example.com,555-01106,0,12.37,0.35,0
LDX-6106,Large Lead User 5106,57,Other,Sales,98673.29,Phoenix,False,Health,14,9,4,True,5,Paid Search,large_lead_5106@example.com,555-01107,1,97.51,0.62,0
LDX-6107,Large Lead User 5107,63,M,Teacher,38899.8,Houston,True,Auto,14,8,5,True,17,Social Media,large_lead_5107@example.com,555-01108,1,24.82,1.56,1
LDX-6108,Large Lead User 5108,42,Other,Student,142168.54,Chicago,True,Life,7,9,2,True,17,Paid Search,large_lead_5108@example.com,555-01109,0,63.26,0.5,0
LDX-6109,Large Lead User 5109,59,M,Engineer,48503.31,New York,False,Home,19,9,5,False,29,Organic,large_lead_5109@example.com,555-01110,1,54.82,1.13,0
LDX-6110,Large Lead User 5110,62,F,Engineer,95469.3,New York,True,Health,20,6,2,False,16,Referral,large_lead_5110@example.com,555-01111,1,28.36,0.81,0
LDX-6111,Large Lead User 5111,60,M,Doctor,47240.24,Los Angeles,False,Auto,10,4,5,False,28,Paid Search,large_lead_5111@example.com,555-01112,1,22.68,1.52,1
LDX-6112,Large Lead User 5112,25,F,Student,64825.44,Chicago,True,Home,12,7,4,False,14,Referral,large_lead_5112@example.com,555-01113,0,89.12,0.32,0
LDX-6113,Large Lead User 5113,53,M,Doctor,32781.16,Houston,False,Life,12,8,4,True,15,Organic,large_lead_5113@example.com,555-01114,1,48.78,0.71,0
LDX-6114,Large Lead User 5114,38,Other,Doctor,117300.97,New York,False,Health,12,8,2,False,2,Organic,large_lead_5114@example.com,555-01115,1,21.58,0.39,0
LDX-6115,Large Lead User 5115,28,Other,Engineer,77268.45,New York,True,Home,10,5,4,False,12,Referral,large_lead_5115@example.com,555-01116,1,23.4,1.02,0
LDX-6116,Large Lead User 5116,54,Other,Student,46773.72,Phoenix,False,Life,19,7,2,True,6,Social Media,large_lead_5116@example.com,555-01117,1,39.81,1.69,1
LDX-6117,Large Lead User 5117,29,Other,Sales,147587.76,Chicago,True,Auto,18,9,2,False,26,Paid Search,large_lead_5117@example.com,555-01118,1,57.18,1.26,0
LDX-6118,Large Lead User 5118,68,M,Sales,104368.3,Chicago,False,Home,12,6,1,True,27,Referral,large_lead_5118@example.com,555-01119,1,55.16,1.9,1
LDX-6119,Large Lead User 5119,61,F,Doctor,140462.51,Los Angeles,False,Life,1,8,5,False,5,Social Media,large_lead_5119@example.com,555-01120,0,64.91,2.0,1
LDX-6120,Large Lead User 5120,34,F,Teacher,144880.49,Houston,False,Health,8,5,4,False,10,Social Media,large_lead_5120@example.com,555-01121,0,20.97,0.6,0
LDX-6121,Large Lead User 5121,65,Other,Engineer,95182.91,Chicago,False,Life,12,7,2,True,25,Paid Search,large_lead_5121@example.com,555-01122,1,84.52,0.58,0
LDX-6122,Large Lead User 5122,39,Other,Student,141962.87,Los Angeles,True,Auto,8,1,1,False,4,Social Media,large_lead_5122@example.com,555-01123,0,74.56,0.48,0
LDX-6123,Large Lead User 5123,28,F,Sales,111743.04,Los Angeles,False,Life,4,4,0,True,18,Organic,large_lead_5123@example.com,555-01124,0,68.71,1.31,0
LDX-6124,Large Lead User 5124,36,F,Sales,94218.27,Los Angeles,False,Auto,1,0,1,False,14,Organic,large_lead_5124@example.com,555-01125,0,93.56,1.84,0
LDX-6125,Large Lead User 5125,43,M,Engineer,64147.4,Chicago,True,Health,20,10,4,False,17,Paid Search,large_lead_5125@example.com,555-01126,1,11.27,1.7,1
LDX-6126,Large Lead User 5126,43,F,Sales,124892.12,Phoenix,False,Auto,18,6,5,True,25,Paid Search,large_lead_5126@example.com,555-01127,1,98.35,1.28,0
LDX-6127,Large Lead User 5127,52,F,Doctor,68832.2,Phoenix,True,Life,7,10,0,False,9,Paid Search,large_lead_5127@example.com,555-01128,0,15.59,0.53,0
LDX-6128,Large Lead User 5128,29,F,Engineer,85847.4,Chicago,False,Home,5,3,3,True,22,Referral,large_lead_5128@example.com,555-01129,0,23.79,1.41,0
LDX-6129,Large Lead User 5129,69,Other,Teacher,148660.56,Los Angeles,True,Health,11,8,3,False,23,Organic,large_lead_5129@example.com,555-01130,1,92.55,1.08,0
LDX-6130,Large Lead User 5130,29,Other,Sales,37410.97,New York,True,Health,17,1,4,False,7,Organic,large_lead_5130@example.com,555-01131,1,50.81,0.66,0
LDX-6131,Large Lead User 5131,54,F,Doctor,79850.95,New York,True,Auto,18,0,0,False,18,Social Media,large_lead_5131@example.com,555-01132,0,73.03,1.45,0
LDX-6132,Large Lead User 5132,56,Other,Sales,149294.84,Chicago,False,Health,2,6,3,False,2,Organic,large_lead_5132@example.com,555-01133,1,71.45,0.27,0
LDX-6133,Large Lead User 5133,64,Other,Teacher,134946.45,Los Angeles,True,Auto,4,4,5,False,28,Referral,large_lead_5133@example.com,555-01134,1,57.87,1.07,0
LDX-6134,Large Lead User 5134,74,M,Engineer,57559.69,Houston,True,Home,14,3,2,True,5,Organic,large_lead_5134@example.com,555-01135,0,63.45,1.45,0
LDX-6135,Large Lead User 5135,50,M,Teacher,101734.19,Phoenix,False,Home,1,9,1,False,24,Social Media,large_lead_5135@example.com,555-01136,0,31.32,1.08,0
LDX-6136,Large Lead User 5136,31,M,Sales,148283.47,Phoenix,False,Auto,16,5,1,False,14,Social Media,large_lead_5136@example.com,555-01137,1,72.67,1.9,0
LDX-6137,Large Lead User 5137,48,Other,Teacher,47906.11,Houston,True,Health,12,6,1,True,25,Referral,large_lead_5137@example.com,555-01138,1,31.86,0.45,0
LDX-6138,Large Lead User 5138,35,F,Student,69631.56,Phoenix,True,Auto,2,3,3,True,28,Referral,large_lead_5138@example.com,555-01139,0,28.8,1.66,1
LDX-6139,Large Lead User 5139,43,F,Teacher,66382.56,Phoenix,True,Health,0,3,1,False,30,Social Media,large_lead_5139@example.com,555-01140,0,44.26,1.49,0
LDX-6140,Large Lead User 5140,56,Other,Sales,107846.56,Chicago,True,Life,9,5,2,False,12,Organic,large_lead_5140@example.com,555-01141,1,60.63,0.2,0
LDX-6141,Large Lead User 5141,36,M,Teacher,118950.29,Chicago,True,Health,0,9,2,True,18,Referral,large_lead_5141@example.com,555-01142,0,59.56,0.84,0
LDX-6142,Large Lead User 5142,65,F,Teacher,70507.71,Los Angeles,False,Home,15,8,5,True,21,Organic,large_lead_5142@example.com,555-01143,1,85.52,1.47,0
LDX-6143,Large Lead User 5143,26,M,Engineer,143422.57,Los Angeles,False,Life,1,0,0,False,14,Referral,large_lead_5143@example.com,555-01144,0,11.42,0.14,0
LDX-6144,Large Lead User 5144,56,Other,Sales,96197.23,Los Angeles,True,Auto,0,8,0,True,17,Paid Search,large_lead_5144@example.com,555-01145,0,27.27,0.57,0
LDX-6145,Large Lead User 5145,55,Other,Teacher,60290.18,Los Angeles,False,Auto,11,10,2,True,26,Organic,large_lead_5145@example.com,555-01146,1,46.48,0.81,0
LDX-6146,Large Lead User 5146,46,F,Student,96324.17,New York,True,Home,1,3,5,False,1,Social Media,large_lead_5146@example.com,555-01147,1,14.19,1.69,1
LDX-6147,Large Lead User 5147,26,M,Student,112131.45,Los Angeles,False,Auto,8,4,4,True,19,Paid Search,large_lead_5147@example.com,555-01148,1,61.0,1.7,1
LDX-6148,Large Lead User 5148,46,Other,Doctor,111244.2,New York,True,Health,17,3,2,True,13,Social Media,large_lead_5148@example.com,555-01149,1,64.47,1.98,1
LDX-6149,Large Lead User 5149,61,M,Doctor,144583.01,Phoenix,False,Health,12,2,2,False,1,Organic,large_lead_5149@example.com,555-01150,1,79.5,0.9,0
LDX-6150,Large Lead User 5150,40,Other,Sales,125766.62,Chicago,False,Auto,2,1,0,True,9,Social Media,large_lead_5150@example.com,555-01151,0,50.03,1.27,0
LDX-6151,Large Lead User 5151,70,M,Engineer,62371.97,New York,False,Auto,4,9,0,False,6,Referral,large_lead_5151@example.com,555-01152,0,11.11,1.02,0
LDX-6152,Large Lead User 5152,48,Other,Teacher,76535.95,Houston,True,Home,2,4,5,False,29,Social Media,large_lead_5152@example.com,555-01153,0,54.38,0.49,0
LDX-6153,Large Lead User 5153,26,M,Sales,50064.89,Phoenix,True,Health,8,1,3,True,10,Social Media,large_lead_5153@example.com,555-01154,1,10.61,0.5,0
LDX-6154,Large Lead User 5154,47,Other,Student,69866.07,Los Angeles,False,Life,19,9,3,True,26,Referral,large_lead_5154@example.com,555-01155,1,38.28,0.86,0
LDX-6155,Large Lead User 5155,47,F,Sales,146247.03,Chicago,True,Home,9,9,5,True,23,Organic,large_lead_5155@example.com,555-01156,0,95.77,1.56,1
LDX-6156,Large Lead User 5156,51,F,Sales,143156.99,Los Angeles,False,Home,6,4,3,True,26,Referral,large_lead_5156@example.com,555-01157,0,81.02,1.64,1
LDX-6157,Large Lead User 5157,26,Other,Engineer,83888.01,Chicago,True,Auto,19,3,3,False,19,Paid Search,large_lead_5157@example.com,555-01158,1,68.23,1.84,1
LDX-6158,Large Lead User 5158,24,M,Engineer,97586.44,Chicago,True,Home,20,7,5,False,21,Referral,large_lead_5158@example.com,555-01159,1,51.68,1.93,1
LDX-6159,Large Lead User 5159,65,M,Engineer,100630.79,Los Angeles,False,Life,16,5,1,False,12,Paid Search,large_lead_5159@example.com,555-01160,1,56.9,0.59,0
LDX-6160,Large Lead User 5160,44,Other,Engineer,87139.5,New York,False,Auto,14,10,5,True,23,Paid Search,large_lead_5160@example.com,555-01161,1,56.44,0.09,0
LDX-6161,Large Lead User 5161,57,Other,Sales,49216.29,Houston,True,Home,17,7,3,False,15,Referral,large_lead_5161@example.com,555-01162,1,10.4,0.37,0
LDX-6162,Large Lead User 5162,35,M,Sales,54694.14,New York,False,Health,2,8,4,False,4,Referral,large_lead_5162@example.com,555-01163,0,65.02,0.73,0
LDX-6163,Large Lead User 5163,59,Other,Engineer,43707.85,Los Angeles,False,Auto,11,3,3,False,20,Organic,large_lead_5163@example.com,555-01164,0,26.47,1.6,0
LDX-6164,Large Lead User 5164,66,Other,Student,46963.03,Los Angeles,True,Health,12,4,3,True,20,Paid Search,large_lead_5164@example.com,555-01165,1,38.31,0.37,0
LDX-6165,Large Lead User 5165,50,F,Sales,104329.2,Houston,False,Health,11,7,0,True,16,Organic,large_lead_5165@example.com,555-01166,0,60.89,1.93,1
LDX-6166,Large Lead User 5166,72,F,Student,121326.79,Phoenix,True,Auto,9,4,0,False,9,Organic,large_lead_5166@example.com,555-01167,1,78.4,1.56,1
LDX-6167,Large Lead User 5167,50,M,Sales,95562.39,Chicago,False,Auto,13,7,0,True,24,Paid Search,large_lead_5167@example.com,555-01168,0,28.89,0.6,0
LDX-6168,Large Lead User 5168,69,M,Teacher,100550.87,New York,False,Life,11,9,5,True,20,Social Media,large_lead_5168@example.com,555-01169,1,98.11,0.28,0
LDX-6169,Large Lead User 5169,40,M,Doctor,64719.99,Los Angeles,True,Home,8,2,4,False,29,Paid Search,large_lead_5169@example.com,555-01170,1,78.53,1.93,1
LDX-6170,Large Lead User 5170,65,Other,Engineer,77124.09,Houston,False,Life,4,7,4,False,21,Social Media,large_lead_5170@example.com,555-01171,0,62.38,0.9,0
LDX-6171,Large Lead User 5171,71,F,Teacher,131660.08,Houston,True,Health,2,4,5,False,15,Social Media,large_lead_5171@example.com,555-01172,0,40.4,1.7,1
LDX-6172,Large Lead User 5172,58,F,Engineer,45671.31,New York,True,Health,15,7,2,True,29,Referral,large_lead_5172@example.com,555-01173,1,28.21,0.2,0
LDX-6173,Large Lead User 5173,66,F,Doctor,139128.87,New York,False,Home,20,0,2,False,6,Social Media,large_lead_5173@example.com,555-01174,1,75.34,0.19,0
LDX-6174,Large Lead User 5174,70,Other,Teacher,58097.26,Phoenix,False,Auto,20,0,0,False,23,Organic,large_lead_5174@example.com,555-01175,1,98.93,0.16,0
LDX-6175,Large Lead User 5175,49,F,Doctor,113283.72,Chicago,True,Health,15,2,0,True,8,Organic,large_lead_5175@example.com,555-01176,0,57.75,0.2,0
LDX-6176,Large Lead User 5176,22,F,Student,103238.31,Houston,True,Auto,5,1,3,True,12,Organic,large_lead_5176@example.com,555-01177,0,63.06,0.3,0
LDX-6177,Large Lead User 5177,46,Other,Student,72184.28,Phoenix,False,Auto,13,10,2,False,26,Paid Search,large_lead_5177@example.com,555-01178,1,56.6,0.17,0
LDX-6178,Large Lead User 5178,54,M,Teacher,52637.58,Houston,True,Auto,12,5,2,False,21,Paid Search,large_lead_5178@example.com,555-01179,0,44.82,1.91,1
LDX-6179,Large Lead User 5179,75,Other,Engineer,98205.65,New York,False,Home,11,0,4,True,22,Referral,large_lead_5179@example.com,555-01180,1,55.59,1.97,1
LDX-6180,Large Lead User 5180,62,M,Doctor,115515.49,New York,False,Auto,13,8,3,True,23,Paid Search,large_lead_5180@example.com,555-01181,1,58.28,1.08,0
LDX-6181,Large Lead User 5181,47,M,Engineer,100372.46,Los Angeles,True,Health,20,1,5,False,21,Organic,large_lead_5181@example.com,555-01182,1,37.84,1.46,0
LDX-6182,Large Lead User 5182,69,F,Student,108966.28,Phoenix,False,Home,5,5,0,True,1,Social Media,large_lead_5182@example.com,555-01183,0,75.96,0.33,0
LDX-6183,Large Lead User 5183,29,Other,Engineer,122571.63,Houston,False,Life,0,0,2,False,26,Paid Search,large_lead_5183@example.com,555-01184,0,43.09,0.53,0
LDX-6184,Large Lead User 5184,38,M,Teacher,122799.47,New York,False,Life,18,6,5,True,24,Paid Search,large_lead_5184@example.com,555-01185,1,93.8,0.01,0
LDX-6185,Large Lead User 5185,24,F,Engineer,96343.77,Phoenix,False,Auto,20,8,3,True,8,Paid Search,large_lead_5185@example.com,555-01186,1,30.09,1.44,0
LDX-6186,Large Lead User 5186,55,Other,Sales,147769.66,New York,False,Home,12,4,0,False,29,Paid Search,large_lead_5186@example.com,555-01187,1,51.75,1.69,1
LDX-6187,Large Lead User 5187,59,F,Engineer,146622.93,Los Angeles,False,Auto,6,5,5,True,29,Referral,large_lead_5187@example.com,555-01188,0,86.41,0.3,0
LDX-6188,Large Lead User 5188,68,F,Engineer,66901.28,New York,True,Health,6,5,4,False,8,Organic,large_lead_5188@example.com,555-01189,0,62.27,1.95,1
LDX-6189,Large Lead User 5189,54,F,Doctor,46021.66,Houston,False,Life,12,7,0,False,19,Paid Search,large_lead_5189@example.com,555-01190,0,16.72,1.93,1
LDX-6190,Large Lead User 5190,34,M,Student,46333.42,Chicago,True,Health,18,4,0,False,5,Social Media,large_lead_5190@example.com,555-01191,1,86.72,0.63,0
LDX-6191,Large Lead User 5191,27,Other,Teacher,48913.85,Chicago,False,Auto,9,10,5,False,23,Social Media,large_lead_5191@example.com,555-01192,1,83.81,1.71,1
LDX-6192,Large Lead User 5192,33,M,Engineer,33729.85,New York,True,Home,12,2,3,True,18,Referral,large_lead_5192@example.com,555-01193,1,43.5,0.92,0
LDX-6193,Large Lead User 5193,62,M,Teacher,142508.99,Houston,True,Auto,2,5,4,True,19,Organic,large_lead_5193@example.com,555-01194,0,94.81,0.04,0
LDX-6194,Large Lead User 5194,25,F,Teacher,50158.71,Chicago,True,Home,18,4,3,False,27,Referral,large_lead_5194@example.com,555-01195,1,89.51,0.77,0
LDX-6195,Large Lead User 5195,24,M,Engineer,103692.79,Chicago,False,Home,19,6,1,True,21,Paid Search,large_lead_5195@example.com,555-01196,1,66.77,1.1,0
LDX-6196,Large Lead User 5196,73,Other,Student,95238.8,Chicago,False,Life,0,2,3,True,26,Social Media,large_lead_5196@example.com,555-01197,0,63.74,1.56,1
LDX-6197,Large Lead User 5197,23,M,Engineer,137491.77,Los Angeles,True,Life,8,8,0,True,26,Paid Search,large_lead_5197@example.com,555-01198,0,61.81,1.53,0
LDX-6198,Large Lead User 5198,73,Other,Engineer,76610.7,Chicago,True,Home,5,7,1,False,8,Paid Search,large_lead_5198@example.com,555-01199,0,54.14,1.4,0
LDX-6199,Large Lead User 5199,27,M,Doctor,36740.16,Los Angeles,False,Auto,19,0,1,True,1,Paid Search,large_lead_5199@example.com,555-01200,1,79.69,1.84,1
LDX-6200,Large Lead User 5200,55,F,Doctor,133280.34,Los Angeles,True,Health,2,10,2,False,23,Social Media,large_lead_5200@example.com,555-01201,0,25.68,0.2,0
LDX-6201,Large Lead User 5201,57,Other,Doctor,113227.25,Los Angeles,True,Auto,19,9,2,False,8,Organic,large_lead_5201@example.com,555-01202,1,26.39,0.76,0
LDX-6202,Large Lead User 5202,42,Other,Engineer,140524.59,Los Angeles,False,Life,19,2,1,True,21,Social Media,large_lead_5202@example.com,555-01203,0,50.2,0.28,0
LDX-6203,Large Lead User 5203,38,F,Sales,55162.11,Los Angeles,False,Health,2,6,2,False,9,Referral,large_lead_5203@example.com,555-01204,0,19.13,0.1,0
LDX-6204,Large Lead User 5204,52,M,Doctor,124647.6,New York,False,Life,18,1,5,True,25,Social Media,large_lead_5204@example.com,555-01205,1,25.31,0.15,0
