customer_id,name,age,policy_type,premium_amount,renewal_history,claim_history,complaint_count,support_tickets,feedback,email,contact_number,churn_target,income_to_premium_ratio,claim_frequency,is_fraud
CUSTX-8002,Large Customer User 6002,64,Auto,2518.18,6,2,3,3,Great service,large_cust_6002@example.com,555-02003,0,21.1,0.33,0
CUSTX-8003,Large Customer User 6003,36,Auto,856.0,10,0,3,3,Too expensive,large_cust_6003@example.com,555-02004,0,13.9,0.0,0
CUSTX-8004,Large Customer User 6004,44,Auto,1047.36,5,1,2,2,Too expensive,large_cust_6004@example.com,555-02005,0,42.93,0.2,0
CUSTX-8005,Large Customer User 6005,34,Home,552.48,6,2,5,2,Average,large_cust_6005@example.com,555-02006,0,25.53,0.33,0
CUSTX-8006,Large Customer User 6006,69,Auto,2523.72,8,3,5,2,Great service,large_cust_6006@example.com,555-02007,0,11.5,0.38,0
CUSTX-8007,Large Customer User 6007,38,Home,2487.25,6,3,1,8,Great service,large_cust_6007@example.com,555-02008,0,39.34,0.5,0
CUSTX-8008,Large Customer User 6008,46,Home,2636.09,5,2,2,2,Will renew,large_cust_6008@example.com,555-02009,0,48.58,0.4,0
CUSTX-8009,Large Customer User 6009,84,Life,1023.09,10,3,0,7,Poor support,large_cust_6009@example.com,555-02010,0,28.35,0.3,0
CUSTX-8010,Large Customer User 6010,44,Health,1304.56,7,2,2,8,Will renew,large_cust_6010@example.com,555-02011,0,34.24,0.29,0
CUSTX-8011,Large Customer User 6011,48,Home,1048.82,3,3,1,7,Average,large_cust_6011@example.com,555-02012,1,16.45,1.0,0
CUSTX-8012,Large Customer User 6012,32,Health,835.83,7,0,0,4,Will renew,large_cust_6012@example.com,555-02013,0,32.95,0.0,0
CUSTX-8013,Large Customer User 6013,76,Auto,1627.88,5,3,3,6,Too expensive,large_cust_6013@example.com,555-02014,1,24.88,0.6,0
CUSTX-8014,Large Customer User 6014,55,Auto,2113.39,4,5,2,1,Average,large_cust_6014@example.com,555-02015,0,46.7,1.25,0
CUSTX-8015,Large Customer User 6015,34,Life,796.47,8,2,2,0,Average,large_cust_6015@example.com,555-02016,0,38.53,0.25,0
CUSTX-8016,Large Customer User 6016,57,Life,976.61,8,2,4,2,Average,large_cust_6016@example.com,555-02017,1,40.24,0.25,0
CUSTX-8017,Large Customer User 6017,73,Health,2864.54,0,1,4,10,Too expensive,large_cust_6017@example.com,555-02018,1,15.21,1.0,0
CUSTX-8018,Large Customer User 6018,48,Life,1686.1,8,3,4,9,Great service,large_cust_6018@example.com,555-02019,0,19.09,0.38,0
CUSTX-8019,Large Customer User 6019,46,Life,1571.98,3,0,5,6,Too expensive,large_cust_6019@example.com,555-02020,1,30.99,0.0,0
CUSTX-8020,Large Customer User 6020,38,Home,1263.93,7,2,5,0,Poor support,large_cust_6020@example.com,555-02021,0,24.16,0.29,0
CUSTX-8021,Large Customer User 6021,73,Home,2407.1,4,0,5,8,Too expensive,large_cust_6021@example.com,555-02022,1,48.98,0.0,0
CUSTX-8022,Large Customer User 6022,64,Health,1920.48,9,1,4,9,Great service,large_cust_6022@example.com,555-02023,0,29.05,0.11,0
CUSTX-8023,Large Customer User 6023,46,Auto,1686.94,7,1,2,9,Will renew,large_cust_6023@example.com,555-02024,1,12.99,0.14,0
CUSTX-8024,Large Customer User 6024,84,Auto,567.1,6,5,1,1,Poor support,large_cust_6024@example.com,555-02025,0,7.59,0.83,0
CUSTX-8025,Large Customer User 6025,23,Health,929.56,2,3,3,6,Great service,large_cust_6025@example.com,555-02026,1,22.5,1.5,0
CUSTX-8026,Large Customer User 6026,48,Life,824.83,6,1,1,4,Will renew,large_cust_6026@example.com,555-02027,0,14.13,0.17,0
CUSTX-8027,Large Customer User 6027,80,Life,1188.6,7,1,0,2,Will renew,large_cust_6027@example.com,555-02028,0,44.57,0.14,0
CUSTX-8028,Large Customer User 6028,80,Life,1656.74,4,2,0,1,Poor support,large_cust_6028@example.com,555-02029,0,32.59,0.5,0
CUSTX-8029,Large Customer User 6029,44,Auto,1537.63,6,1,1,9,Poor support,large_cust_6029@example.com,555-02030,0,36.44,0.17,0
CUSTX-8030,Large Customer User 6030,27,Home,1099.24,10,0,1,4,Poor support,large_cust_6030@example.com,555-02031,0,23.51,0.0,0
CUSTX-8031,Large Customer User 6031,37,Home,2988.29,8,3,0,1,Average,large_cust_6031@example.com,555-02032,0,14.33,0.38,0
CUSTX-8032,Large Customer User 6032,27,Health,1655.42,10,5,0,10,Too expensive,large_cust_6032@example.com,555-02033,0,22.85,0.5,0
CUSTX-8033,Large Customer User 6033,23,Auto,1126.51,5,3,5,2,Great service,large_cust_6033@example.com,555-02034,1,29.68,0.6,0
CUSTX-8034,Large Customer User 6034,53,Auto,2283.95,7,1,3,2,Will renew,large_cust_6034@example.com,555-02035,0,9.52,0.14,0
CUSTX-8035,Large Customer User 6035,59,Health,810.38,2,5,5,6,Average,large_cust_6035@example.com,555-02036,1,13.01,2.5,1
CUSTX-8036,Large Customer User 6036,26,Auto,2731.72,7,4,4,3,Poor support,large_cust_6036@example.com,555-02037,0,36.07,0.57,0
CUSTX-8037,Large Customer User 6037,78,Home,631.04,6,2,0,0,Too expensive,large_cust_6037@example.com,555-02038,0,9.11,0.33,0
CUSTX-8038,Large Customer User 6038,75,Home,569.86,3,0,0,5,Too expensive,large_cust_6038@example.com,555-02039,1,6.98,0.0,0
CUSTX-8039,Large Customer User 6039,35,Health,2539.06,10,4,2,8,Poor support,large_cust_6039@example.com,555-02040,0,10.44,0.4,0
CUSTX-8040,Large Customer User 6040,49,Home,764.71,0,3,2,2,Great service,large_cust_6040@example.com,555-02041,1,34.61,3.0,1
CUSTX-8041,Large Customer User 6041,57,Auto,2124.86,1,4,2,0,Will renew,large_cust_6041@example.com,555-02042,0,40.61,4.0,1
CUSTX-8042,Large Customer User 6042,43,Home,1129.85,5,5,0,9,Average,large_cust_6042@example.com,555-02043,0,12.89,1.0,0
CUSTX-8043,Large Customer User 6043,62,Home,2945.05,1,4,5,7,Will renew,large_cust_6043@example.com,555-02044,1,31.44,4.0,1
CUSTX-8044,Large Customer User 6044,23,Auto,1081.51,4,1,4,1,Great service,large_cust_6044@example.com,555-02045,0,11.19,0.25,0
CUSTX-8045,Large Customer User 6045,85,Health,1241.54,3,5,1,6,Average,large_cust_6045@example.com,555-02046,1,11.04,1.67,1
CUSTX-8046,Large Customer User 6046,62,Home,2109.01,6,0,0,8,Average,large_cust_6046@example.com,555-02047,0,20.42,0.0,0
CUSTX-8047,Large Customer User 6047,48,Life,1848.28,10,3,5,3,Too expensive,large_cust_6047@example.com,555-02048,1,24.91,0.3,0
CUSTX-8048,Large Customer User 6048,22,Home,661.54,3,1,3,1,Great service,large_cust_6048@example.com,555-02049,0,12.82,0.33,0
CUSTX-8049,Large Customer User 6049,48,Health,1090.78,7,1,0,6,Too expensive,large_cust_6049@example.com,555-02050,0,32.26,0.14,0
CUSTX-8050,Large Customer User 6050,60,Life,1213.38,3,0,3,10,Poor support,large_cust_6050@example.com,555-02051,0,22.0,0.0,0
CUSTX-8051,Large Customer User 6051,82,Auto,1603.44,6,3,4,9,Poor support,large_cust_6051@example.com,555-02052,0,24.23,0.5,0
CUSTX-8052,Large Customer User 6052,32,Health,2397.15,8,2,2,9,Poor support,large_cust_6052@example.com,555-02053,0,18.76,0.25,0
CUSTX-8053,Large Customer User 6053,58,Home,1437.87,1,1,4,7,Too expensive,large_cust_6053@example.com,555-02054,1,5.19,1.0,0
CUSTX-8054,Large Customer User 6054,69,Auto,1728.63,5,4,3,6,Poor support,large_cust_6054@example.com,555-02055,1,44.82,0.8,0
CUSTX-8055,Large Customer User 6055,37,Health,1462.07,3,5,4,2,Average,large_cust_6055@example.com,555-02056,0,36.34,1.67,1
CUSTX-8056,Large Customer User 6056,71,Auto,2816.3,3,2,5,3,Too expensive,large_cust_6056@example.com,555-02057,0,16.76,0.67,0
CUSTX-8057,Large Customer User 6057,80,Auto,2860.66,3,1,1,4,Great service,large_cust_6057@example.com,555-02058,0,39.69,0.33,0
CUSTX-8058,Large Customer User 6058,71,Health,1494.17,8,1,4,1,Average,large_cust_6058@example.com,555-02059,0,36.13,0.12,0
CUSTX-8059,Large Customer User 6059,70,Life,1965.2,1,2,5,6,Too expensive,large_cust_6059@example.com,555-02060,1,46.85,2.0,0
CUSTX-8060,Large Customer User 6060,72,Health,2247.52,7,5,0,2,Will renew,large_cust_6060@example.com,555-02061,0,23.76,0.71,0
CUSTX-8061,Large Customer User 6061,58,Home,2332.61,5,3,1,2,Will renew,large_cust_6061@example.com,555-02062,0,47.68,0.6,0
CUSTX-8062,Large Customer User 6062,79,Life,1917.73,3,1,1,2,Poor support,large_cust_6062@example.com,555-02063,0,24.83,0.33,0
CUSTX-8063,Large Customer User 6063,35,Life,2670.9,4,0,1,1,Great service,large_cust_6063@example.com,555-02064,0,31.35,0.0,0
CUSTX-8064,Large Customer User 6064,83,Auto,1712.99,0,5,0,0,Great service,large_cust_6064@example.com,555-02065,0,14.5,5.0,1
CUSTX-8065,Large Customer User 6065,22,Life,1439.16,7,3,4,4,Average,large_cust_6065@example.com,555-02066,1,35.68,0.43,0
CUSTX-8066,Large Customer User 6066,65,Life,2998.61,10,2,1,5,Great service,large_cust_6066@example.com,555-02067,0,5.14,0.2,0
CUSTX-8067,Large Customer User 6067,73,Home,2313.05,9,5,1,0,Average,large_cust_6067@example.com,555-02068,0,25.34,0.56,0
CUSTX-8068,Large Customer User 6068,82,Life,1787.29,0,2,5,3,Great service,large_cust_6068@example.com,555-02069,0,48.63,2.0,1
CUSTX-8069,Large Customer User 6069,63,Life,2194.82,7,0,1,9,Poor support,large_cust_6069@example.com,555-02070,0,47.26,0.0,0
CUSTX-8070,Large Customer User 6070,82,Auto,2967.18,6,1,5,1,Too expensive,large_cust_6070@example.com,555-02071,1,27.41,0.17,0
CUSTX-8071,Large Customer User 6071,33,Health,1253.37,7,0,5,8,Will renew,large_cust_6071@example.com,555-02072,1,15.84,0.0,0
CUSTX-8072,Large Customer User 6072,49,Life,926.08,1,1,5,1,Poor support,large_cust_6072@example.com,555-02073,1,39.48,1.0,0
CUSTX-8073,Large Customer User 6073,50,Health,2297.94,10,4,5,7,Great service,large_cust_6073@example.com,555-02074,1,40.8,0.4,0
CUSTX-8074,Large Customer User 6074,64,Health,2679.85,1,5,4,9,Will renew,large_cust_6074@example.com,555-02075,1,48.48,5.0,0
CUSTX-8075,Large Customer User 6075,77,Home,2521.12,1,2,1,4,Great service,large_cust_6075@example.com,555-02076,1,30.78,2.0,0
CUSTX-8076,Large Customer User 6076,38,Health,2633.33,0,1,3,9,Poor support,large_cust_6076@example.com,555-02077,1,19.38,1.0,0
CUSTX-8077,Large Customer User 6077,68,Auto,2493.8,10,3,1,8,Will renew,large_cust_6077@example.com,555-02078,0,43.36,0.3,0
CUSTX-8078,Large Customer User 6078,62,Home,861.75,7,2,2,3,Great service,large_cust_6078@example.com,555-02079,0,31.95,0.29,0
CUSTX-8079,Large Customer User 6079,61,Home,1755.94,4,3,5,1,Poor support,large_cust_6079@example.com,555-02080,0,18.12,0.75,0
CUSTX-8080,Large Customer User 6080,70,Auto,647.03,3,1,2,2,Too expensive,large_cust_6080@example.com,555-02081,0,43.56,0.33,0
CUSTX-8081,Large Customer User 6081,72,Life,1247.75,0,5,5,2,Poor support,large_cust_6081@example.com,555-02082,1,22.6,5.0,1
CUSTX-8082,Large Customer User 6082,58,Auto,1205.91,6,4,1,8,Average,large_cust_6082@example.com,555-02083,0,25.59,0.67,0
CUSTX-8083,Large Customer User 6083,42,Home,1942.89,4,5,3,7,Great service,large_cust_6083@example.com,555-02084,1,21.3,1.25,0
CUSTX-8084,Large Customer User 6084,35,Auto,2195.79,6,0,1,6,Average,large_cust_6084@example.com,555-02085,1,48.84,0.0,0
CUSTX-8085,Large Customer User 6085,44,Health,2862.66,10,1,0,8,Too expensive,large_cust_6085@example.com,555-02086,0,6.53,0.1,0
CUSTX-8086,Large Customer User 6086,52,Auto,1491.61,2,5,2,9,Poor support,large_cust_6086@example.com,555-02087,1,43.92,2.5,0
CUSTX-8087,Large Customer User 6087,70,Health,1188.04,5,0,5,7,Will renew,large_cust_6087@example.com,555-02088,1,15.12,0.0,0
CUSTX-8088,Large Customer User 6088,83,Health,1184.31,9,5,5,1,Average,large_cust_6088@example.com,555-02089,0,30.71,0.56,0
CUSTX-8089,Large Customer User 6089,34,Health,1313.07,2,3,5,8,Great service,large_cust_6089@example.com,555-02090,1,28.35,1.5,0
CUSTX-8090,Large Customer User 6090,37,Auto,2383.77,1,1,1,10,Will renew,large_cust_6090@example.com,555-02091,0,25.13,1.0,0
CUSTX-8091,Large Customer User 6091,62,Auto,807.61,3,2,1,9,Great service,large_cust_6091@example.com,555-02092,1,49.1,0.67,0
CUSTX-8092,Large Customer User 6092,60,Life,1408.9,6,1,4,2,Great service,large_cust_6092@example.com,555-02093,0,47.58,0.17,0
CUSTX-8093,Large Customer User 6093,59,Home,2147.89,9,2,3,2,Great service,large_cust_6093@example.com,555-02094,0,34.82,0.22,0
CUSTX-8094,Large Customer User 6094,27,Home,1092.75,4,1,1,2,Will renew,large_cust_6094@example.com,555-02095,0,21.16,0.25,0
CUSTX-8095,Large Customer User 6095,38,Health,2322.76,8,1,3,1,Poor support,large_cust_6095@example.com,555-02096,0,8.75,0.12,0
CUSTX-8096,Large Customer User 6096,54,Home,2191.31,8,2,5,2,Average,large_cust_6096@example.com,555-02097,0,30.36,0.25,0
CUSTX-8097,Large Customer User 6097,42,Auto,1549.22,6,1,1,5,Average,large_cust_6097@example.com,555-02098,0,10.61,0.17,0
CUSTX-8098,Large Customer User 6098,36,Life,2209.95,5,2,3,1,Too expensive,large_cust_6098@example.com,555-02099,0,44.1,0.4,0
CUSTX-8099,Large Customer User 6099,50,Home,1184.12,3,0,0,6,Will renew,large_cust_6099@example.com,555-02100,1,37.77,0.0,0
CUSTX-8100,Large Customer User 6100,61,Life,1972.07,8,2,3,1,Will renew,large_cust_6100@example.com,555-02101,0,9.46,0.25,0
CUSTX-8101,Large Customer User 6101,28,Health,926.87,5,4,3,2,Poor support,large_cust_6101@example.com,555-02102,0,31.65,0.8,0
CUSTX-8102,Large Customer User 6102,55,Life,523.74,10,5,4,2,Great service,large_cust_6102@example.com,555-02103,0,46.33,0.5,0
CUSTX-8103,Large Customer User 6103,69,Life,2268.76,9,3,1,10,Poor support,large_cust_6103@example.com,555-02104,0,27.6,0.33,0
CUSTX-8104,Large Customer User 6104,57,Health,2881.54,4,2,4,3,Average,large_cust_6104@example.com,555-02105,1,43.04,0.5,0
CUSTX-8105,Large Customer User 6105,32,Health,691.73,2,2,1,1,Great service,large_cust_6105@example.com,555-02106,1,48.3,1.0,0
CUSTX-8106,Large Customer User 6106,76,Auto,2192.58,7,5,5,2,Poor support,large_cust_6106@example.com,555-02107,0,5.63,0.71,0
CUSTX-8107,Large Customer User 6107,46,Auto,2777.22,6,1,5,0,Will renew,large_cust_6107@example.com,555-02108,0,25.19,0.17,0
CUSTX-8108,Large Customer User 6108,43,Auto,2186.31,2,4,4,3,Poor support,large_cust_6108@example.com,555-02109,0,27.3,2.0,1
CUSTX-8109,Large Customer User 6109,43,Life,1433.21,10,0,0,5,Average,large_cust_6109@example.com,555-02110,0,26.74,0.0,0
CUSTX-8110,Large Customer User 6110,55,Auto,1032.66,9,5,5,10,Poor support,large_cust_6110@example.com,555-02111,0,45.16,0.56,0
CUSTX-8111,Large Customer User 6111,84,Life,643.74,7,0,0,9,Too expensive,large_cust_6111@example.com,555-02112,0,23.09,0.0,0
CUSTX-8112,Large Customer User 6112,23,Health,753.34,1,3,3,3,Great service,large_cust_6112@example.com,555-02113,0,12.0,3.0,1
CUSTX-8113,Large Customer User 6113,54,Life,1065.24,4,4,3,5,Great service,large_cust_6113@example.com,555-02114,0,49.52,1.0,0
CUSTX-8114,Large Customer User 6114,78,Auto,904.59,0,1,2,6,Too expensive,large_cust_6114@example.com,555-02115,0,17.82,1.0,0
CUSTX-8115,Large Customer User 6115,39,Life,1486.37,0,3,5,5,Great service,large_cust_6115@example.com,555-02116,1,23.95,3.0,0
CUSTX-8116,Large Customer User 6116,85,Health,2499.55,5,3,5,2,Too expensive,large_cust_6116@example.com,555-02117,0,9.94,0.6,0
CUSTX-8117,Large Customer User 6117,35,Auto,2481.78,5,1,1,2,Average,large_cust_6117@example.com,555-02118,0,24.33,0.2,0
CUSTX-8118,Large Customer User 6118,23,Home,1585.82,7,4,2,4,Will renew,large_cust_6118@example.com,555-02119,0,13.41,0.57,0
CUSTX-8119,Large Customer User 6119,57,Auto,2416.82,10,5,2,3,Will renew,large_cust_6119@example.com,555-02120,0,32.5,0.5,0
CUSTX-8120,Large Customer User 6120,46,Auto,2981.38,10,3,4,10,Average,large_cust_6120@example.com,555-02121,1,49.57,0.3,0
CUSTX-8121,Large Customer User 6121,40,Home,1565.76,1,4,4,3,Too expensive,large_cust_6121@example.com,555-02122,1,20.13,4.0,1
CUSTX-8122,Large Customer User 6122,83,Health,653.37,0,2,3,10,Too expensive,large_cust_6122@example.com,555-02123,1,19.39,2.0,0
CUSTX-8123,Large Customer User 6123,28,Life,954.38,10,3,0,0,Will renew,large_cust_6123@example.com,555-02124,0,9.53,0.3,0
CUSTX-8124,Large Customer User 6124,45,Home,1130.66,5,0,3,5,Average,large_cust_6124@example.com,555-02125,1,21.23,0.0,0
CUSTX-8125,Large Customer User 6125,68,Health,2357.33,9,1,4,8,Great service,large_cust_6125@example.com,555-02126,0,44.92,0.11,0
CUSTX-8126,Large Customer User 6126,38,Home,2073.9,0,5,4,1,Poor support,large_cust_6126@example.com,555-02127,0,46.65,5.0,0
CUSTX-8127,Large Customer User 6127,31,Home,2854.55,4,1,4,5,Great service,large_cust_6127@example.com,555-02128,0,10.75,0.25,0
CUSTX-8128,Large Customer User 6128,75,Auto,1876.24,5,5,2,8,Poor support,large_cust_6128@example.com,555-02129,1,8.05,1.0,0
CUSTX-8129,Large Customer User 6129,75,Life,1809.41,2,1,4,0,Great service,large_cust_6129@example.com,555-02130,0,48.01,0.5,0
CUSTX-8130,Large Customer User 6130,29,Auto,2485.98,6,4,5,3,Too expensive,large_cust_6130@example.com,555-02131,1,24.7,0.67,0
CUSTX-8131,Large Customer User 6131,71,Home,1906.25,9,1,3,6,Will renew,large_cust_6131@example.com,555-02132,1,36.35,0.11,0
CUSTX-8132,Large Customer User 6132,80,Life,1759.54,4,5,5,8,Will renew,large_cust_6132@example.com,555-02133,1,10.36,1.25,0
CUSTX-8133,Large Customer User 6133,50,Life,614.03,0,2,1,4,Great service,large_cust_6133@example.com,555-02134,0,33.91,2.0,0
CUSTX-8134,Large Customer User 6134,53,Life,2973.84,1,4,1,8,Great service,large_cust_6134@example.com,555-02135,1,47.59,4.0,0
CUSTX-8135,Large Customer User 6135,55,Life,2305.2,4,0,3,9,Too expensive,large_cust_6135@example.com,555-02136,1,37.87,0.0,0
CUSTX-8136,Large Customer User 6136,57,Auto,941.84,10,4,0,8,Poor support,large_cust_6136@example.com,555-02137,0,47.55,0.4,0
CUSTX-8137,Large Customer User 6137,54,Life,2675.06,8,2,5,9,Too expensive,large_cust_6137@example.com,555-02138,1,31.17,0.25,0
CUSTX-8138,Large Customer User 6138,72,Home,889.1,5,3,1,6,Poor support,large_cust_6138@example.com,555-02139,0,13.33,0.6,0
CUSTX-8139,Large Customer User 6139,44,Health,972.15,10,1,3,2,Will renew,large_cust_6139@example.com,555-02140,0,13.45,0.1,0
CUSTX-8140,Large Customer User 6140,40,Home,680.12,10,4,1,7,Great service,large_cust_6140@example.com,555-02141,0,32.15,0.4,0
CUSTX-8141,Large Customer User 6141,70,Life,1459.98,10,0,0,0,Too expensive,large_cust_6141@example.com,555-02142,0,47.24,0.0,0
CUSTX-8142,Large Customer User 6142,23,Auto,2481.0,8,5,0,1,Too expensive,large_cust_6142@example.com,555-02143,0,11.27,0.62,0
CUSTX-8143,Large Customer User 6143,78,Life,2538.66,7,5,2,5,Will renew,large_cust_6143@example.com,555-02144,1,10.54,0.71,0
CUSTX-8144,Large Customer User 6144,27,Home,757.04,8,0,2,1,Great service,large_cust_6144@example.com,555-02145,0,15.2,0.0,0
CUSTX-8145,Large Customer User 6145,71,Auto,868.44,3,5,5,4,Poor support,large_cust_6145@example.com,555-02146,1,12.63,1.67,0
CUSTX-8146,Large Customer User 6146,36,Auto,1061.31,1,0,2,5,Will renew,large_cust_6146@example.com,555-02147,1,11.8,0.0,0
CUSTX-8147,Large Customer User 6147,76,Life,1826.2,10,5,4,2,Will renew,large_cust_6147@example.com,555-02148,0,41.79,0.5,0
CUSTX-8148,Large Customer User 6148,66,Auto,2688.51,10,5,2,7,Great service,large_cust_6148@example.com,555-02149,0,43.78,0.5,0
CUSTX-8149,Large Customer User 6149,41,Auto,2444.46,2,3,1,5,Great service,large_cust_6149@example.com,555-02150,0,31.0,1.5,0
CUSTX-8150,Large Customer User 6150,57,Health,861.67,2,3,2,2,Poor support,large_cust_6150@example.com,555-02151,1,36.2,1.5,0
CUSTX-8151,Large Customer User 6151,74,Health,2004.36,2,1,5,5,Poor support,large_cust_6151@example.com,555-02152,1,29.72,0.5,0
CUSTX-8152,Large Customer User 6152,85,Home,1831.19,1,4,1,6,Great service,large_cust_6152@example.com,555-02153,0,15.58,4.0,0
CUSTX-8153,Large Customer User 6153,22,Auto,1008.2,8,0,0,5,Average,large_cust_6153@example.com,555-02154,0,21.24,0.0,0
CUSTX-8154,Large Customer User 6154,39,Home,1236.74,6,0,1,8,Great service,large_cust_6154@example.com,555-02155,0,48.29,0.0,0
CUSTX-8155,Large Customer User 6155,40,Auto,1443.65,5,4,0,6,Poor support,large_cust_6155@example.com,555-02156,0,42.68,0.8,0
CUSTX-8156,Large Customer User 6156,42,Home,575.46,1,3,2,2,Poor support,large_cust_6156@example.com,555-02157,1,38.46,3.0,1
CUSTX-8157,Large Customer User 6157,60,Auto,1675.46,7,2,5,5,Too expensive,large_cust_6157@example.com,555-02158,1,7.7,0.29,0
CUSTX-8158,Large Customer User 6158,26,Health,2010.43,2,5,1,8,Will renew,large_cust_6158@example.com,555-02159,0,37.01,2.5,0
CUSTX-8159,Large Customer User 6159,55,Health,2797.88,3,0,4,4,Too expensive,large_cust_6159@example.com,555-02160,1,38.44,0.0,0
CUSTX-8160,Large Customer User 6160,73,Health,2047.61,2,4,1,6,Poor support,large_cust_6160@example.com,555-02161,0,19.09,2.0,0
CUSTX-8161,Large Customer User 6161,73,Auto,2568.13,5,0,1,0,Great service,large_cust_6161@example.com,555-02162,0,21.32,0.0,0
CUSTX-8162,Large Customer User 6162,64,Life,570.12,8,0,2,2,Too expensive,large_cust_6162@example.com,555-02163,0,29.83,0.0,0
CUSTX-8163,Large Customer User 6163,26,Auto,1100.84,9,3,0,9,Great service,large_cust_6163@example.com,555-02164,0,19.16,0.33,0
CUSTX-8164,Large Customer User 6164,61,Life,521.2,6,3,2,4,Too expensive,large_cust_6164@example.com,555-02165,0,36.62,0.5,0
CUSTX-8165,Large Customer User 6165,34,Health,1328.3,1,0,5,8,Poor support,large_cust_6165@example.com,555-02166,1,31.39,0.0,0
CUSTX-8166,Large Customer User 6166,26,Home,1225.3,7,5,1,10,Too expensive,large_cust_6166@example.com,555-02167,0,41.34,0.71,0
